OBJECTID,GlobalID,Zoning,Conditional,Reference,Overlays,Supplemental,last_edited_date,SHAPESTArea,SHAPESTLength
1170,F3B2E6D5-F94C-4AC3-9B49-4566BB19D070,AG2,,,,,2024-04-15 18:59:18+00:00,68221.961033705,1098.38505632228
1171,63B8D37C-B013-4B4C-9380-BC3437DFCCC1,AG1,,,,,2024-04-15 18:59:18+00:00,123366.841723125,1409.87831871447
1172,8BB0A59A-0D9A-49DF-A214-91048945B8EF,R10,,,Shore Drive Corridor Overlay District,,2024-04-15 18:59:18+00:00,14349.91072926,1186.38104810959
1173,B92A71BC-BCB9-4D30-B28F-6C48AD9EA7B3,R10,,,Shore Drive Corridor Overlay District,,2024-04-15 18:59:18+00:00,4269.61027906,548.447971447125
1174,43DC89BB-F348-4ED5-B7A9-9A089420BD92,R10,,,Shore Drive Corridor Overlay District,,2024-04-15 18:59:18+00:00,5672.52312639,818.53044390306
1175,E19B29DF-3E1B-401F-A506-2F86F032F050,R10,,,,,2024-04-15 18:59:18+00:00,47726.79041036,1939.31471933205
1176,7188B05C-D5BF-4E19-B939-7DFE75B5041D,R10,,,,,2024-04-15 18:59:18+00:00,13541.28796182,562.646594457868
1177,FF5C0546-7C59-4FC7-88B7-B1B0A25E04A0,R10,,,,,2024-04-15 18:59:18+00:00,14724.801652195,497.404141271691
1178,09694354-B455-43BC-B6C3-231AE3634197,R10,,,Shore Drive Corridor Overlay District,,2024-04-15 18:59:18+00:00,112342.383622855,4779.6486697342
1179,822BAA69-2440-443B-B32E-9C01B2147C23,AG2,,,,,2024-08-01 21:26:21+00:00,12643.41793473,464.909847065793
1180,870D2C61-ECAA-4854-B341-4DFAC803640B,R20,,,,,2024-04-15 18:59:18+00:00,332565.67922193,5983.89786051193
1181,045DBE35-C5B1-4345-B19C-7C8981E20161,R10,,,Shore Drive Corridor Overlay District,,2024-04-15 18:59:18+00:00,9640.903821435,404.798018475957
1182,A2579AF4-F95F-4D9C-B444-EC57B4DDE566,R10,,,Shore Drive Corridor Overlay District,,2024-04-15 18:59:18+00:00,39775.65028966,1062.25560397101
1183,6E567E0E-1A87-4FB6-9532-5A71CDE7C6AF,R10,,,Shore Drive Corridor Overlay District,,2024-04-15 18:59:18+00:00,23965.98944999,603.992480379988
1184,73D1BBA9-60EB-401C-8353-6F3002FF67B7,R10,,,,,2024-04-15 18:59:18+00:00,18095.79724344,545.658802796464
1185,32CBABD8-5018-4835-9724-569F366E7EEF,R10,,,,,2024-04-15 18:59:18+00:00,59003.400200175,2521.01335154476
1186,11D8FA05-4898-4109-91BF-F33B773B193F,R10,,,,,2024-04-15 18:59:18+00:00,192021.906356265,3618.63926885218
1187,BCEC2BC5-027F-453A-8DBA-D392DED571ED,R10,,,Shore Drive Corridor Overlay District,,2024-04-15 18:59:18+00:00,40331.33062394,1008.2200097189
1188,01D9D5B2-5C6D-41E2-9401-B9DE173B2B7E,R10,,,Shore Drive Corridor Overlay District,,2024-04-15 18:59:18+00:00,32085.720446095,1489.15473926171
1189,2D281AE8-7FEC-4A62-A0E8-F3C95F91B448,R10,,,Shore Drive Corridor Overlay District,,2024-04-15 18:59:18+00:00,20161.64266107,810.251845325086
1190,791AADD5-488D-4E82-A94C-B2784F6000FB,R10,,,Shore Drive Corridor Overlay District,,2024-04-15 18:59:18+00:00,85901.514295655,5138.94896975322
1191,7BCC78DA-2B7D-4504-A313-3A7BE03414FB,R10,,,Shore Drive Corridor Overlay District,,2024-04-15 18:59:18+00:00,32835.047715155,833.662295352284
1192,A47C8285-9EDB-430C-800B-E06662D16A00,R10,,,,,2024-04-15 18:59:18+00:00,9957.341300365,436.015752857956
1193,22458357-D427-4386-BC96-66ED3A048C73,R10,,,,,2024-04-15 18:59:18+00:00,14316.33642483,531.304466582255
1194,F6141333-12B3-40B4-8594-EECCAE823EAA,R10,,,Shore Drive Corridor Overlay District,,2024-04-15 18:59:18+00:00,27690.509070755,717.341249399888
1195,0C7BD139-B7F0-4843-9D7A-0647A96438C7,R10,,,Shore Drive Corridor Overlay District,,2024-04-15 18:59:18+00:00,15935.198412365,517.123271961131
1196,2CB185A3-7DAE-4E6E-9597-55D75D8F040B,R10,,,Shore Drive Corridor Overlay District,,2024-04-15 18:59:18+00:00,32917.650587525,1570.34514471703
1197,77370C93-11E1-46F2-B328-A07257D77AA3,R10,,,Shore Drive Corridor Overlay District,,2024-04-15 18:59:18+00:00,25950.901632145,723.038477352407
1198,B477E7E1-1CFC-42B2-8533-B2FB7063F62E,R10,,,Shore Drive Corridor Overlay District,,2024-04-15 18:59:18+00:00,36654.475618825,905.167854676452
1199,3598B0F8-0063-48E6-81BA-D5B53C2F7F4D,R10,,,,,2024-04-15 18:59:18+00:00,16490.422942695,561.082835169843
1200,B74E5F93-F800-458B-9FC2-72FBC939C21B,R10,,,Shore Drive Corridor Overlay District,,2024-04-15 18:59:18+00:00,63686.04170287,1368.77407424431
1201,C81ADBDE-C460-42F8-A251-A2A5251D4B92,R5D,,,,,2024-04-15 18:59:18+00:00,14047.53281646,841.271044672342
1202,DC14739B-F522-461C-8E9F-F7E9E1A72CB8,R5D,,,,,2024-04-15 18:59:18+00:00,28362.5495476,1091.70672383928
1203,4220C25F-3DBD-4498-91B6-AA4D17E47DAB,R5D,,,,,2024-04-15 18:59:18+00:00,8658.688273735,440.530399019329
1204,D7921B5B-1089-4F0A-AE2A-019D8416152D,R5D,,,Old Beach Overlay District,,2024-04-15 18:59:18+00:00,7947.515908565,407.983620767368
1205,7DB1DF5F-6C5F-4C71-98FE-261EB867EB16,R5D,,,Old Beach Overlay District,,2024-04-15 18:59:18+00:00,12529.111402895,531.888340114842
1206,F0518CDD-5583-4A59-954D-D4E3FB70EE95,R5D,,,Old Beach Overlay District,,2024-04-15 18:59:18+00:00,7814.798591645,539.775529040038
1207,D1CA7BFD-339B-48B6-8682-E263317D0E8A,R5D,,,,,2024-04-15 18:59:18+00:00,43726.486927355,1430.70328249752
1208,57E29BA3-99EE-4052-81B4-82DE5468A701,R5D,,,,Planned Unit Development District-2,2024-04-15 18:59:18+00:00,204826.55806809,2496.55462332336
1209,D2910BC9-01AA-4FDA-8EE6-909648709BD8,R5D,,,,Planned Unit Development District-2,2024-04-15 18:59:18+00:00,18917.71547156,627.729406675401
1210,E62E53AE-6BEF-4864-8251-82F12E53686D,R5D,,,,Planned Unit Development District-2,2024-04-15 18:59:18+00:00,16814.931288415,588.468780005174
1211,8E661D5C-93CA-40FA-A387-122D95D9E14F,R5D,,,,Planned Unit Development District-2,2024-04-15 18:59:18+00:00,28708.113622255,682.147313065621
1212,099C7154-C325-4548-9C45-34E175068854,R5D,,,,Planned Unit Development District-2,2024-04-15 18:59:18+00:00,15466.41977169,548.238778980786
1213,0D49768C-9C77-4D83-B107-1E3C470A0168,R5D,,,,Planned Unit Development District-2,2024-04-15 18:59:18+00:00,35847.55271832,1791.32321275301
1214,2E7A195C-D46E-4CCC-909A-D877A8A2695B,R5D,,,,,2024-04-15 18:59:18+00:00,24749.50019415,827.483750345189
1215,4ACA7AED-4D3C-4AB5-83E7-C59BE731389F,R20,,,,,2024-04-15 18:59:18+00:00,738.630683015,115.585031331557
1216,C67E33A5-4189-4691-AC84-3E02B1FD5C65,R5D,,,,,2024-04-15 18:59:18+00:00,7941.139243405,499.631771390294
1217,9BB249D4-18BB-4312-9C36-0B01BE5C31A8,B2,,,,,2024-04-23 23:39:50+00:00,85402.407093385,2199.57772418228
1218,8889815B-7DA5-4723-9307-F41CC7624F60,B2,,,,,2024-04-15 18:59:18+00:00,54198.588994345,1171.53918167583
1219,5FB8BAA1-B7E1-4767-9579-9EC5C165701C,B2,,,,,2024-04-15 18:59:18+00:00,15713.722998155,535.967120588713
1220,80994994-E430-40CC-8ED1-EE611D709D99,B2,,,,,2024-04-15 18:59:18+00:00,5454.632287055,301.670342236069
1221,36140637-12D0-4C09-9780-1897682DBBD6,B2,,,,,2024-04-15 18:59:18+00:00,5822.46746465,299.371045778879
1222,61658FE5-71F8-45B9-9A86-B7A320CA87BB,B2,,,,,2024-04-15 18:59:18+00:00,60653.61568676,1894.23260157442
1223,502F2B83-A271-4E10-AFC0-0C7D3E5C1EA8,B2,,,,,2024-04-15 18:59:18+00:00,27917.9170582,750.236947343741
1224,6566ED3D-C9F4-4B2C-AC33-B28BF9DBADE6,B2,,,,,2024-05-22 20:53:44+00:00,21151.247045115,677.760123121343
1225,607367B7-454E-4C7E-B1F3-2980B1949D48,B2,,,,,2024-04-15 18:59:18+00:00,33741.99626554,738.845238578546
1226,1A66E975-8B0D-415B-801F-771EF2439A8D,B2,,,,,2024-04-15 18:59:18+00:00,23438.460042685,706.706690795415
1227,38EA8ACD-2CE0-40E0-81C9-05891F2DCFC3,B2,,,,,2024-04-15 18:59:18+00:00,16456.32028584,684.507079528958
1228,15B8DF16-9ED2-43F0-856E-E28A124F5F06,B2,,,,,2024-04-15 18:59:18+00:00,7061.84131988,436.437110209599
1229,70677B0E-AABA-4842-A94C-F5CF2E243D23,B2,,,,,2024-05-23 22:00:05+00:00,9527.114656255,450.545587544107
1230,64D2C3C5-1B7A-44B5-9B47-113806737A73,B2,,,,,2024-05-23 22:03:07+00:00,184116.044212025,2125.96056218112
1231,ABD4B38C-1F89-40E5-88EE-7F9E9FA1817B,B2,,,,,2024-04-15 18:59:18+00:00,12297.845861575,457.461629924087
1232,059CB6B0-3BC4-4BAB-9363-DEA299249B11,B2,,,,,2024-04-15 18:59:18+00:00,157202.77892449,2337.02737206013
1233,A3058D58-9E04-4782-9571-05381E3B444F,B2,,,,,2024-04-15 18:59:18+00:00,718.34976465,130.043908048511
1234,661372D6-48E6-4BD5-992C-C7E0805D09C8,B2,,,,,2024-04-15 18:59:18+00:00,10111.423313135,407.455103903876
1235,4027FEFD-82EB-43EA-95D7-9442FB67C276,B2,,,,,2024-04-15 18:59:18+00:00,4558.432649545,357.636403301702
1236,C77B58F0-85FC-4893-B9AA-ED6C4F1C23C0,B2,,,,,2024-04-15 18:59:18+00:00,6416.5650212,356.770407621757
1237,BB726A98-8E5A-4AD2-8AA8-572549FD146F,B2,,,,,2024-04-15 18:59:18+00:00,17327.75438921,563.431096122769
1238,6DDBFF1B-EBF1-4993-B0C5-4ED97C967A05,B2,,,,,2024-04-15 18:59:18+00:00,13699.21168346,608.96996813852
1239,1E026016-9F6B-47E8-86A0-2F026C04CF9B,B2,,,,,2024-04-15 18:59:18+00:00,4880.738111455,362.437036181255
1240,E6B523CD-6233-4E7D-A4C6-1F64E71BF207,B2,,,,,2024-07-02 20:43:09+00:00,1340.54226611,150.177865864093
1241,A2E0B4A5-3356-4822-8286-ADBD908BAE8C,B2,,,,,2024-04-15 18:59:18+00:00,30733.92987934,803.086635775032
1242,2B72764C-BE2B-4C1D-9DEB-EEF5378F5E67,B2,,,,,2024-04-15 18:59:18+00:00,18941.18055859,614.618548714109
1243,7BCF802B-B4DD-4550-A8EE-195D53F5AC03,B2,,,,,2024-04-15 18:59:18+00:00,19345.061439475,564.807239280108
1244,53FDE749-72D6-458F-8537-F0E0E6562657,B2,,,,,2024-04-15 18:59:18+00:00,170155.8888901,2018.15163566388
1245,2B75B15C-AA21-4B35-8ACD-50CBC9764C39,B2,,,,,2024-04-15 18:59:18+00:00,12344.01919735,464.349490976781
1246,19EE09F4-67F7-408A-A45A-B99151AFB9ED,B2,,,,,2024-04-15 18:59:18+00:00,31467.90139802,855.790500027451
1247,88BC72E6-6C39-470E-83AE-36B5A2CD922A,B2,,,,,2024-04-15 18:59:18+00:00,655.77563216,102.498243972525
1248,1137A759-C0D8-4C8B-BDB0-BC9726B51CF2,B2,,,,,2024-04-15 18:59:18+00:00,6699.990852575,380.896173249813
1249,BDDE256F-A52A-4873-9EEA-952697E6965D,B2,,,,,2024-04-15 18:59:18+00:00,946.793594955,118.837314303557
1250,608E3404-540E-4BA8-BA9B-5907B47E223A,B2,,,,,2024-04-15 18:59:18+00:00,4535.97770086,274.522841378438
1251,C0F010C2-9BCD-4A5E-8C5E-D4BA073BC0AD,B2,,,,,2024-04-15 18:59:18+00:00,4580.099467125,281.950648193933
1252,0A4DA1F5-8BF5-4A43-AA9E-F6D826956390,B2,,,,,2024-04-15 18:59:18+00:00,1153.923140705,154.935331854809
1253,36DC5402-0210-4D95-B254-9BA20CD8B610,B2,,,,,2024-04-15 18:59:18+00:00,14586.45167333,545.300111978244
1254,472D62E6-A9E9-4365-B68D-E1D91C29DC5A,B2,,,,,2024-04-15 18:59:18+00:00,74176.53990783,1317.13521494232
1255,8118CC4C-430C-4767-9A45-95C241AD2ED1,B2,,,,,2024-04-15 18:59:18+00:00,10099.587614825,428.942622839117
1256,AC498B59-C56E-45A5-B7FD-0DC5F38AA24D,B2,,,,,2024-04-15 18:59:18+00:00,2784.03002207,214.203732769426
1257,71E522F6-330C-4B8F-9297-5075400DD9AD,B2,,,,,2024-04-15 18:59:18+00:00,14200.605112465,501.594123624225
1258,F0FA995D-9D05-424C-BDD0-FA1FC8BAD269,A12,,,,,2024-04-15 18:59:18+00:00,1033.53565481,765.97275673606
1259,BE959187-F59A-4415-B30F-50184DF983DE,B2,,,,,2024-04-15 18:59:18+00:00,11477.217639085,603.220717738777
1260,DFA1199D-4980-47E7-BC8E-73E56DC548F5,B2,,,,,2024-04-15 18:59:18+00:00,77917.390256005,1840.32932736082
1261,85BCAC6D-9BB9-4ED2-A6E4-F4DC66484C3A,B2,,,,,2024-04-15 18:59:18+00:00,4499.942576885,327.088700813311
1262,845A67F4-7FA6-4DD0-8CC3-20FD4188ED6B,B2,,,,,2024-04-15 18:59:18+00:00,2897.667342235,242.243715007803
1263,C7AD944A-1EA4-43A2-A478-888266D53BFE,B2,,,,,2024-04-15 18:59:18+00:00,25446.53029153,643.456924150647
1264,47035127-72CD-4E08-BABE-AB5F5A3A4589,B2,,,,,2024-05-07 22:33:04+00:00,17158.537076385,914.222121636771
1265,51798771-C9FC-40C5-AB49-5B48612929E9,B2,,,,,2024-04-15 18:59:18+00:00,9416.29528466,668.997826475957
1266,63CF39EC-94F8-4517-8B17-E297C9C333C4,B2,,,,,2024-04-15 18:59:18+00:00,38620.36996018,1158.53224146479
1267,26B8236F-1D02-4ED3-87E7-B4A096AEB124,B2,,,,,2024-05-07 22:31:06+00:00,51321.14269686,925.756361235346
1268,12E4C4EA-9553-45F4-A0D3-A9DCECEA3EF2,B2,,,Western Campus,,2024-04-15 18:59:18+00:00,61177.69867954,1366.99525091751
1269,8A4CEA05-2D7D-4834-94C3-02177BF2B42E,B2,,,,,2024-04-15 18:59:18+00:00,8937.16360676,408.191340942653
1270,610A4CD5-30A0-48C5-874C-6A8590238D07,B2,,,,,2024-04-15 18:59:18+00:00,2987.604582905,215.885665697031
1271,69F38092-0D21-422D-9BF3-8D26E26BA535,B2,,,,,2024-04-15 18:59:18+00:00,4593.94327575,293.806905533912
1272,8760457F-E50C-4118-A0F7-302AA3C55E92,B2,,,,,2024-04-15 18:59:18+00:00,63650.671377235,1320.15068204049
1273,2687312B-B8A2-465B-80CD-0C733AD38DC1,B2,,,,,2024-04-15 18:59:18+00:00,19664.530596525,632.198436370064
1274,CE9A92A1-0CBE-40EB-A35B-1E5CD80DDE66,B2,,,,,2024-04-15 18:59:18+00:00,97604.255453695,1733.0719102507
1275,11597199-7AB5-4AA0-BD9E-5EF155CC5C0D,B2,,,,,2024-04-15 18:59:18+00:00,6032.13017111,331.045979263934
1276,9F2EBCAD-759A-4BF0-8F5D-668C0B027634,B2,,,,,2024-04-15 18:59:18+00:00,88523.658514725,1240.7838289682
1277,72025326-FC65-4FD5-92C4-80E09A02B6D4,B2,,,,,2024-04-15 18:59:18+00:00,19900.691464375,671.975348486272
1278,0938E25C-AAC5-4C2C-ADF0-6A9F2C3A2383,B2,,,,,2024-04-15 18:59:18+00:00,12169.712380775,505.902488667917
1279,8B6EA96B-DCFD-4948-8594-055249CF3BF2,B2,,,,,2024-04-15 18:59:18+00:00,1560.67062921,224.819927079228
1280,8C63DFCA-9C56-4ADF-A822-69D881AE4DAC,B2,,,,,2024-04-23 22:56:08+00:00,122398.8187153,1811.94352936792
1281,A73223BD-25FA-41E5-A4D2-C883C13FEAB3,B2,,,,,2024-04-15 18:59:18+00:00,7985.11165262,358.972721039207
1282,840D00D1-E408-481D-97CE-D21739F118AF,B2,,,,,2024-04-15 18:59:18+00:00,13318.287674565,509.276534581664
1283,24F9DBCB-54E6-4F24-846F-B22FB4123A12,B2,,,,,2024-04-15 18:59:18+00:00,169263.589186675,2085.27691582977
1284,3D104F65-DD6C-4F27-84CB-4FA540F13A5C,B2,,,,,2024-04-15 18:59:18+00:00,4808.726105265,273.253649266139
1285,164DC19A-7164-42A9-BB4E-12249DBC009F,B2,,,,,2024-05-21 21:48:30+00:00,27558.54506793,686.917632253824
1286,21C33534-33D4-4042-A83E-CF880C12E4F8,B2,,,,,2024-04-15 18:59:18+00:00,18052.527378105,648.237181199383
1287,3ED9EC25-8F5F-4941-BCB1-48DA6E135E19,B2,,,,,2024-04-15 18:59:18+00:00,12838.97739915,520.092297633972
1288,27BC0B08-54F3-4566-8635-0C4235F61C33,B2,,,,,2024-04-15 18:59:18+00:00,188035.438185615,2079.4468894567
1289,BB257FED-D13D-4E65-8DF0-0002F3F30282,R7.5,,,,,2024-04-15 18:59:18+00:00,7893.28116363,433.217564409478
1290,02FF6D84-1764-4E62-BCB0-551FEB2EFDE6,R7.5,,,,,2024-04-15 18:59:18+00:00,8918.51570722,428.169201420229
1291,6E5B7E16-98D9-4EC1-964F-A79357BB4131,R7.5,,,,,2024-04-15 18:59:18+00:00,9023.398933935,470.608471665025
1292,F53B5BC8-6391-4450-83F6-92EF34F003AC,R7.5,,,,,2024-04-15 18:59:18+00:00,4865.822557045,300.558538168102
1293,219E03CB-180E-40DA-84FF-0036AE12EB7A,R7.5,,,,,2024-04-15 18:59:18+00:00,3121.20785399,264.542285634549
1294,8003DBD7-A39E-44E9-953E-C269F80D51CB,R7.5,,,,,2024-04-15 18:59:18+00:00,4900.35580194,300.450910815287
1295,8605E094-775E-4462-811B-A31F3660A5A6,R7.5,,,,,2024-04-15 18:59:18+00:00,6271.455224565,443.135262430992
1296,BAEB89D0-2170-440F-AEF8-C3E36C9D6549,R7.5,,,,,2024-04-15 18:59:18+00:00,9073.759854905,475.293341167226
1297,350D6713-C731-45E0-AF95-47CA0B123852,B2,,,,,2024-04-15 18:59:18+00:00,8734.05183264,424.841846649365
1298,01264E86-DCE7-42BF-BD7F-76FEBDD63575,R5D,,,,,2024-04-15 18:59:18+00:00,31085.335436135,1397.51055142429
1299,65FC30A0-EB7D-4EC8-B450-CFF04BB95484,R5D,,,,,2024-04-15 18:59:18+00:00,37651.27548042,975.429175705191
1300,22AF443D-71A6-493C-8E42-9BC3791D987B,AG2,,,,,2024-04-15 18:59:18+00:00,23103.683128485,930.785076758803
1301,8FA6CDFC-ABAD-4B13-B9ED-DC275C802DAB,AG2,,,,,2024-04-15 18:59:18+00:00,22329.572225925,850.892472568853
1302,654220D5-1043-4A81-9896-1BCD49A4E62D,A12,,,,,2024-04-15 18:59:18+00:00,495593.570913555,6498.79964394225
1303,3FA54F25-36D6-4AA9-89A1-55715931E38E,R5D,,,Shore Drive Corridor Overlay District,,2024-04-15 18:59:18+00:00,8407.51617311,516.250570528566
1304,92DC5B56-E4B3-448F-AC61-FC76FC57ED6D,AG2,,,,,2024-04-15 18:59:18+00:00,164060.4188476,1950.6555778658
1305,A19397D3-8947-4531-82D3-7D197E5D475D,AG2,,,,,2024-05-23 21:29:36+00:00,331820.9790805,2499.24515072703
1306,BEF0B5CC-37CE-44CB-9BB1-A646E831785A,R7.5,,,,,2024-04-15 18:59:18+00:00,61359.0803423,2192.47532198441
1307,82992603-AA4F-445A-908B-FD3B8A8BB5BC,PDH1,,,,,2024-04-15 18:59:18+00:00,18503.15507014,1034.19029559965
1308,62971DEE-1941-4317-BBE2-E848991EB156,AG1,,,,,2024-04-15 18:59:18+00:00,285935.617032435,2148.23351543274
1309,D2047523-F185-4FE7-A698-915632C621CC,AG1,,,,,2024-04-15 18:59:18+00:00,90418.19958058,1212.4644992221
1310,45E329F5-64C7-40FE-86E3-61496A162773,B2,,,,,2024-04-15 18:59:18+00:00,21679.66628056,598.294392338848
1311,6137C0C5-2A91-435A-8A28-A4BC20F4656D,AG2,,,,,2024-08-01 23:47:39+00:00,262299.43697383,3648.88460654776
1312,2B9D0BCF-9E3C-421A-B0AA-5ACF257AFD56,AG2,,,,,2024-04-15 18:59:18+00:00,37512.65225514,1088.42766712168
1313,73F880DD-7061-4B12-B4BC-E1A3FAA964F0,AG1,,,,,2024-08-01 23:47:26+00:00,453624.03132201,7780.53794453839
1314,1267A1ED-D56D-405F-B225-B1032638C648,AG1,,,,,2024-04-15 18:59:18+00:00,15299.388074205,577.987577149533
1315,A3D048F2-2F64-4564-B5A8-0B2E6EE09705,AG2,,,,,2024-04-15 18:59:18+00:00,50243.96987678,948.740877049305
1316,7FB6F76C-CB2C-49D4-9B38-C17B8AE03486,R7.5,,,,,2024-04-15 18:59:18+00:00,28315.68720569,1222.9795318088
1317,FA04FB06-56BE-45CA-83AA-B36BC2389801,AG2,,,,,2024-04-15 18:59:18+00:00,208594.39432503,2583.78337323409
1318,74B67F0F-AD65-4DEF-95D2-15834D1D659E,AG2,,,,,2024-04-15 18:59:18+00:00,9055.104258435,417.335842798547
1319,8696A848-26F8-4B7D-8895-C04667FB2954,AG2,,,,,2024-04-15 18:59:18+00:00,928.02909357,139.710665525095
1320,8C4BC4AB-7BA4-4379-BFF1-81D1C64FB38F,R5D,,,,,2024-04-15 18:59:18+00:00,81089.59572362,2613.75681543358
1321,4EE6372C-CF64-405F-B470-8CCC27D8DAA2,AG1,,,,,2024-04-15 18:59:18+00:00,2968.87916525,226.033914786498
1322,C40DC707-74E2-465A-9B1B-23936982B034,R5D,,,,Planned Unit Development District-2,2024-04-15 18:59:18+00:00,19268.22362212,931.477602783172
1323,202EC5FA-BB52-49C4-9330-A040B712B015,P1,,,,,2024-04-15 18:59:18+00:00,369658.62197596,4380.91283299295
1324,62633016-6CFF-40EC-835A-E36A56A89CDE,R20,,,,,2024-04-15 18:59:18+00:00,215455.878257775,3144.30872091256
1325,0659A27E-2624-4FC5-89E8-F929F1B563C8,R20,,,,,2024-04-15 18:59:18+00:00,141798.349007565,2200.11654616486
1326,8DEA2D55-D414-4940-9E30-31C2EC2BC166,B2,,,,,2024-04-15 18:59:18+00:00,7854.758579045,366.509758768717
1327,CA3CD4B6-3622-47F6-AC6C-7572ED649E57,A12,,,,,2024-08-02 21:42:03+00:00,243233.33354959,2518.79811887853
1328,943C17AC-5D71-4B8A-AAA4-2D043AAB6FF3,B2,,,,,2024-07-17 21:52:22+00:00,6470.8853949,349.386494095432
1329,26981B57-B177-4AF8-907F-10AC7A8119D8,R10,,,Historic Kempsville Area Overlay District,,2024-05-29 22:51:56+00:00,666266.880297385,8171.08853769627
1330,0CCCB981-BC85-405E-AF49-09367E831C93,R10,,,,,2024-04-15 18:59:18+00:00,17990.64192253,878.30637800222
1331,BCBFCB8A-405C-4F4F-B607-F87F9C9C4359,R7.5,,,,,2024-04-15 18:59:18+00:00,87909.425752005,3155.82505524611
1332,AABBC055-73F2-4209-AA55-CD768D3A0F63,O2,,,,,2024-05-21 20:35:19+00:00,115839.247998125,1659.40574313012
1333,733C4945-C395-4EA3-9180-D00E91A79F72,R5D,,,,,2024-04-15 18:59:18+00:00,1986.354173775,240.132860920322
1334,973B7E35-7811-49B6-8FF1-B51A2F86F095,B2,,,,,2024-04-15 18:59:18+00:00,5282.668444725,337.997525961765
1335,F80D665E-7AE0-41F6-AA7D-D7F7A8017E87,I1,,,,,2024-04-15 18:59:18+00:00,21403.78480969,596.548343582593
1336,AA9CCC92-EA99-4A6C-9BCE-327729B6BC4F,B2,,,,,2024-04-15 18:59:18+00:00,8531.145692425,394.848683531577
1337,F7619A6D-04D7-43AC-8189-D83A1FFF00BD,R5R,,,Shore Drive Corridor Overlay District,,2024-04-15 18:59:18+00:00,18859.456955065,589.850670515555
1338,F50B7CB5-B82D-4CEF-AB5F-911B4145B88A,I1,,,,,2024-04-15 18:59:18+00:00,24834.725737725,675.862769355499
1339,BF7E0E6D-554D-403C-B721-4032C10AC5C6,R7.5,,,,,2024-04-15 18:59:18+00:00,41428.308679535,1783.31074652978
1340,5BB5AE46-9AD7-4774-A94F-DB0D30246937,R7.5,,,,,2024-04-15 18:59:18+00:00,14816.469298495,843.109766902721
1341,1D533624-71E9-44A6-B197-4FA7AC2B5A28,R20,,,,,2024-04-15 18:59:18+00:00,56506.06705835,1217.12678273601
1342,6B609686-DB08-46CD-A5E1-0C1852A283A0,R15,,,,,2024-04-15 18:59:18+00:00,78732.93552587,2129.76062681524
1343,DA34B162-E985-4E04-81EF-573BFFF8E934,R20,,,,,2024-04-15 18:59:18+00:00,17773.491589795,541.892339966607
1344,226E6F66-2334-4F4A-8872-2A11958C1F9E,R40,,,,,2024-07-17 19:06:13+00:00,6752358.92283348,76356.7880603111
1345,21DACDE3-C472-470F-B101-6CB01C95F42F,R30,,,,,2024-04-15 18:59:18+00:00,8161.68450304,419.758115061381
1346,996C8C12-E7A6-4837-AF24-31639C201150,R30,,,,,2024-04-15 18:59:18+00:00,55481.296497785,1859.38889448977
1347,5FD0A121-3BEF-48E9-A17B-A960A455DA0F,R20,,,,,2024-04-15 18:59:18+00:00,17575.837230835,731.100614805413
1348,F725985D-78C8-4FE5-BF50-8EF59434A317,PDH1,,,,,2024-04-15 18:59:18+00:00,3536.968133915,395.119691825593
1349,0731B6B2-337B-4C31-9DCE-4C2811D8A04F,B2,,,Shore Drive Corridor Overlay District,,2024-04-15 18:59:18+00:00,61738.361882945,1305.55128767302
1350,8AFB3CEE-6087-4FA5-8A57-11E0AC439739,R10,,,Shore Drive Corridor Overlay District,,2024-04-15 18:59:18+00:00,21358.909684575,809.5016023367
1351,FEE15764-E34E-4532-B2BE-1AF5C8CF4595,P1,,,,Planned Unit Development District-2,2024-04-15 18:59:18+00:00,68372.022422555,1891.52689972021
1352,89929126-6EAB-4C21-87D6-87AD516E6205,I1,,,,,2024-04-15 18:59:18+00:00,57270.880325355,1420.35902151749
1353,AC9DC60C-E78E-464D-98D5-96B8D8B69A15,I2,,,,,2024-04-15 18:59:18+00:00,119731.6300735,1631.92319137893
1354,B7E6D88E-856A-4A28-8BC7-C4A472438249,R10,,,,,2024-04-15 18:59:18+00:00,131326.9215059,3755.75672867854
1355,33401CEE-820F-4E09-9B45-65CB7AA00493,R10,,,,Open Space,2024-04-15 18:59:18+00:00,156178.847544765,2553.51285719516
1356,CE22BF6F-2A50-4954-9A48-50F3A17B424D,R20,,,,,2024-04-15 18:59:18+00:00,81589.80056547,2441.78255820369
1357,91D3E42F-3C00-4FE1-BDCD-D37DE7E720A6,AG1,,,,,2024-04-15 18:59:18+00:00,2806.242023265,244.048731115246
1358,A3331931-E3B4-4E3A-BE28-FF29FA2633E3,AG2,,,,,2024-04-15 18:59:18+00:00,8329.875526645,444.567251266267
1359,1545C364-E9EA-460F-9857-934C41FD0215,R20,,,,,2024-04-15 18:59:18+00:00,21541.89734345,662.321977987913
1360,D102CD7B-0725-47B4-91D7-289D9F4C6CB7,O2,,,,,2024-04-15 18:59:18+00:00,5273.24710648,296.322798574887
1361,228FC95C-5513-4106-8122-E992892BA5B5,R5D,,,,Planned Unit Development District-2,2024-04-15 18:59:18+00:00,353.40443808,148.819421427965
1362,954D9AC1-16F3-4E45-A044-7843BCE7B1BD,R5D,,,,,2024-07-25 21:27:43+00:00,25639.059564035,812.476958377976
